,area_code,state,market,market_size,profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_margin,budget_sales,productid,date,product_type,product,type,comb_areacode_productid_date
142,209,California,West,Major Market,291.0,295.0,582.0,251.0,99.0,77.0,1268.0,200.0,210.0,270.0,480.0,9,2011-09-01,Herbal Tea,Lemon,Decaf,209-9-2011-09-01
143,209,California,West,Major Market,26.0,51.0,90.0,39.0,25.0,12.0,541.0,40.0,20.0,40.0,60.0,10,2010-10-01,Herbal Tea,Mint,Decaf,209-10-2010-10-01
144,209,California,West,Major Market,120.0,163.0,276.0,113.0,43.0,31.0,897.0,90.0,70.0,110.0,180.0,11,2010-06-01,Tea,Darjeeling,Regular,209-11-2010-06-01
145,209,California,West,Major Market,79.0,111.0,187.0,76.0,32.0,21.0,580.0,50.0,30.0,50.0,80.0,12,2010-10-01,Tea,Earl Grey,Regular,209-12-2010-10-01
146,210,Texas,South,Major Market,192.0,288.0,532.0,244.0,96.0,75.0,1213.0,270.0,300.0,360.0,660.0,2,2010-06-01,Coffee,Columbian,Regular,210-2-2010-06-01
147,210,Texas,South,Major Market,112.0,152.0,256.0,104.0,40.0,29.0,952.0,120.0,80.0,140.0,220.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,210-5-2010-07-01
148,210,Texas,South,Major Market,133.0,179.0,302.0,123.0,46.0,34.0,915.0,100.0,70.0,120.0,190.0,5,2010-10-01,Espresso,Caffe Mocha,Regular,210-5-2010-10-01
149,210,Texas,South,Major Market,184.0,178.0,298.0,123.0,42.0,34.0,941.0,120.0,100.0,150.0,250.0,5,2011-08-01,Espresso,Caffe Mocha,Regular,210-5-2011-08-01
150,210,Texas,South,Major Market,48.0,73.0,123.0,50.0,25.0,14.0,589.0,40.0,30.0,60.0,90.0,6,2010-11-01,Espresso,Decaf Espresso,Decaf,210-6-2010-11-01
151,210,Texas,South,Major Market,26.0,51.0,84.0,34.0,30.0,10.0,428.0,30.0,30.0,50.0,80.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,210-9-2011-08-01
152,212,New York,East,Major Market,83.0,117.0,198.0,81.0,34.0,22.0,460.0,100.0,80.0,130.0,210.0,13,2010-04-01,Tea,Green Tea,Regular,212-13-2010-04-01
153,212,New York,East,Major Market,84.0,80.0,150.0,54.0,27.0,15.0,456.0,70.0,50.0,90.0,140.0,13,2011-01-01,Tea,Green Tea,Regular,212-13-2011-01-01
154,212,New York,East,Major Market,123.0,124.0,208.0,86.0,33.0,24.0,499.0,100.0,90.0,130.0,220.0,13,2011-05-01,Tea,Green Tea,Regular,212-13-2011-05-01
155,212,New York,East,Major Market,-224.0,-69.0,66.0,135.0,155.0,122.0,3641.0,-210.0,130.0,-70.0,60.0,5,2010-12-01,Espresso,Caffe Mocha,Regular,212-5-2010-12-01
156,212,New York,East,Major Market,-304.0,-59.0,70.0,125.0,146.0,113.0,1382.0,-190.0,120.0,-60.0,60.0,5,2011-04-01,Espresso,Caffe Mocha,Regular,212-5-2011-04-01
157,212,New York,East,Major Market,-392.0,-95.0,77.0,173.0,176.0,156.0,2615.0,-260.0,160.0,-90.0,70.0,5,2011-08-01,Espresso,Caffe Mocha,Regular,212-5-2011-08-01
158,212,New York,East,Major Market,316.0,369.0,647.0,284.0,130.0,107.0,1565.0,180.0,210.0,290.0,500.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,212-9-2011-08-01
159,212,New York,East,Major Market,-238.0,-139.0,112.0,251.0,99.0,77.0,3948.0,-180.0,190.0,-110.0,80.0,10,2010-09-01,Herbal Tea,Mint,Decaf,212-10-2010-09-01
160,212,New York,East,Major Market,138.0,185.0,312.0,127.0,47.0,35.0,1007.0,160.0,130.0,200.0,330.0,11,2010-07-01,Tea,Darjeeling,Regular,212-11-2010-07-01
161,212,New York,East,Major Market,190.0,185.0,309.0,127.0,44.0,35.0,1007.0,160.0,130.0,200.0,330.0,11,2011-07-01,Tea,Darjeeling,Regular,212-11-2011-07-01
162,212,New York,East,Major Market,187.0,283.0,543.0,260.0,96.0,72.0,1271.0,210.0,240.0,290.0,530.0,7,2010-05-01,Espresso,Regular Espresso,Regular,212-7-2010-05-01
163,212,New York,East,Major Market,646.0,526.0,815.0,239.0,91.0,66.0,1197.0,450.0,210.0,510.0,720.0,7,2011-10-01,Espresso,Regular Espresso,Regular,212-7-2011-10-01
164,213,California,West,Major Market,364.0,387.0,687.0,258.0,142.0,90.0,2067.0,360.0,320.0,480.0,800.0,2,2011-02-01,Coffee,Columbian,Regular,213-2-2011-02-01
165,213,California,West,Major Market,508.0,546.0,902.0,364.0,166.0,127.0,2617.0,520.0,450.0,680.0,1130.0,2,2011-08-01,Coffee,Columbian,Regular,213-2-2011-08-01
166,213,California,West,Major Market,349.0,374.0,664.0,249.0,139.0,87.0,2580.0,310.0,290.0,450.0,740.0,2,2011-11-01,Coffee,Columbian,Regular,213-2-2011-11-01
167,213,California,West,Major Market,47.0,101.0,168.0,67.0,54.0,22.0,677.0,50.0,40.0,80.0,120.0,13,2010-12-01,Tea,Green Tea,Regular,213-13-2010-12-01
168,213,California,West,Major Market,203.0,312.0,546.0,234.0,109.0,77.0,1310.0,200.0,220.0,300.0,520.0,6,2010-01-01,Espresso,Decaf Espresso,Decaf,213-6-2010-01-01
169,213,California,West,Major Market,220.0,336.0,589.0,253.0,116.0,83.0,1686.0,220.0,240.0,320.0,560.0,6,2010-09-01,Espresso,Decaf Espresso,Decaf,213-6-2010-09-01
170,213,California,West,Major Market,292.0,304.0,567.0,228.0,107.0,75.0,1691.0,190.0,220.0,290.0,510.0,6,2011-11-01,Espresso,Decaf Espresso,Decaf,213-6-2011-11-01
171,213,California,West,Major Market,84.0,117.0,198.0,81.0,33.0,22.0,984.0,80.0,70.0,110.0,180.0,8,2010-11-01,Herbal Tea,Chamomile,Decaf,213-8-2010-11-01
172,213,California,West,Major Market,165.0,253.0,467.0,214.0,88.0,66.0,923.0,170.0,180.0,230.0,410.0,9,2010-03-01,Herbal Tea,Lemon,Decaf,213-9-2010-03-01
173,213,California,West,Major Market,174.0,265.0,490.0,225.0,91.0,69.0,1272.0,160.0,210.0,240.0,450.0,9,2010-11-01,Herbal Tea,Lemon,Decaf,213-9-2010-11-01
174,213,California,West,Major Market,52.0,68.0,119.0,52.0,28.0,17.0,554.0,40.0,40.0,60.0,100.0,10,2011-08-01,Herbal Tea,Mint,Decaf,213-10-2011-08-01
175,213,California,West,Major Market,128.0,172.0,290.0,118.0,44.0,33.0,930.0,110.0,80.0,130.0,210.0,11,2010-11-01,Tea,Darjeeling,Regular,213-11-2010-11-01
176,213,California,West,Major Market,230.0,266.0,527.0,266.0,92.0,74.0,1819.0,170.0,250.0,260.0,510.0,4,2011-07-01,Espresso,Caffe Latte,Regular,213-4-2011-07-01
177,213,California,West,Major Market,230.0,266.0,527.0,266.0,92.0,74.0,1797.0,170.0,250.0,260.0,510.0,4,2011-08-01,Espresso,Caffe Latte,Regular,213-4-2011-08-01
178,214,Texas,South,Major Market,197.0,295.0,546.0,251.0,98.0,77.0,1268.0,280.0,310.0,370.0,680.0,2,2010-09-01,Coffee,Columbian,Regular,214-2-2010-09-01
179,214,Texas,South,Major Market,70.0,109.0,193.0,84.0,39.0,27.0,603.0,110.0,100.0,140.0,240.0,3,2010-03-01,Coffee,Decaf Irish Cream,Decaf,214-3-2010-03-01
180,214,Texas,South,Major Market,26.0,51.0,90.0,39.0,25.0,12.0,541.0,80.0,40.0,90.0,130.0,3,2010-10-01,Coffee,Decaf Irish Cream,Decaf,214-3-2010-10-01
181,214,Texas,South,Major Market,52.0,79.0,133.0,54.0,27.0,15.0,601.0,40.0,40.0,60.0,100.0,6,2010-12-01,Espresso,Decaf Espresso,Decaf,214-6-2010-12-01
182,214,Texas,South,Major Market,119.0,112.0,201.0,77.0,32.0,21.0,449.0,90.0,60.0,100.0,160.0,6,2011-02-01,Espresso,Decaf Espresso,Decaf,214-6-2011-02-01
183,214,Texas,South,Major Market,33.0,80.0,140.0,60.0,47.0,19.0,329.0,50.0,50.0,80.0,130.0,8,2010-02-01,Herbal Tea,Chamomile,Decaf,214-8-2010-02-01
184,214,Texas,South,Major Market,31.0,77.0,134.0,57.0,46.0,18.0,323.0,50.0,50.0,80.0,130.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,214-8-2010-03-01
185,214,Texas,South,Major Market,28.0,63.0,109.0,47.0,40.0,15.0,420.0,30.0,40.0,60.0,100.0,8,2011-07-01,Herbal Tea,Chamomile,Decaf,214-8-2011-07-01
186,214,Texas,South,Major Market,24.0,60.0,101.0,41.0,36.0,13.0,435.0,30.0,30.0,60.0,90.0,9,2010-12-01,Herbal Tea,Lemon,Decaf,214-9-2010-12-01
187,216,Ohio,Central,Major Market,37.0,71.0,122.0,52.0,41.0,17.0,361.0,40.0,50.0,70.0,120.0,1,2011-05-01,Coffee,Amaretto,Regular,216-1-2011-05-01
188,216,Ohio,Central,Major Market,42.0,72.0,133.0,53.0,44.0,17.0,410.0,50.0,50.0,80.0,130.0,1,2011-09-01,Coffee,Amaretto,Regular,216-1-2011-09-01
189,216,Ohio,Central,Major Market,-5.0,71.0,122.0,51.0,76.0,46.0,503.0,30.0,40.0,70.0,110.0,3,2010-10-01,Coffee,Decaf Irish Cream,Decaf,216-3-2010-10-01
190,216,Ohio,Central,Major Market,81.0,146.0,291.0,145.0,65.0,40.0,1304.0,120.0,160.0,180.0,340.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,216-5-2010-07-01
191,216,Ohio,Central,Major Market,138.0,163.0,346.0,162.0,70.0,45.0,1091.0,130.0,180.0,200.0,380.0,5,2011-04-01,Espresso,Caffe Mocha,Regular,216-5-2011-04-01
192,216,Ohio,Central,Major Market,116.0,149.0,295.0,149.0,60.0,41.0,1156.0,120.0,170.0,180.0,350.0,5,2011-05-01,Espresso,Caffe Mocha,Regular,216-5-2011-05-01
193,216,Ohio,Central,Major Market,112.0,146.0,288.0,145.0,60.0,40.0,1304.0,120.0,160.0,180.0,340.0,5,2011-07-01,Espresso,Caffe Mocha,Regular,216-5-2011-07-01
194,216,Ohio,Central,Major Market,15.0,65.0,117.0,53.0,50.0,20.0,361.0,20.0,60.0,70.0,130.0,6,2011-05-01,Espresso,Decaf Espresso,Decaf,216-6-2011-05-01
195,216,Ohio,Central,Major Market,11.0,60.0,108.0,49.0,48.0,18.0,414.0,20.0,50.0,70.0,120.0,6,2011-08-01,Espresso,Decaf Espresso,Decaf,216-6-2011-08-01
196,216,Ohio,Central,Major Market,16.0,32.0,53.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,8,2010-04-01,Herbal Tea,Chamomile,Decaf,216-8-2010-04-01
197,216,Ohio,Central,Major Market,12.0,26.0,44.0,18.0,16.0,5.0,478.0,20.0,10.0,20.0,30.0,8,2011-06-01,Herbal Tea,Chamomile,Decaf,216-8-2011-06-01
198,216,Ohio,Central,Major Market,67.0,116.0,200.0,84.0,49.0,26.0,500.0,60.0,70.0,100.0,170.0,12,2010-01-01,Tea,Earl Grey,Regular,216-12-2010-01-01
199,217,Illinois,Central,Major Market,111.0,201.0,345.0,144.0,90.0,47.0,862.0,130.0,150.0,210.0,360.0,2,2010-01-01,Coffee,Columbian,Regular,217-2-2010-01-01
200,217,Illinois,Central,Major Market,119.0,213.0,367.0,154.0,94.0,50.0,829.0,140.0,160.0,220.0,380.0,2,2010-03-01,Coffee,Columbian,Regular,217-2-2010-03-01
201,217,Illinois,Central,Major Market,156.0,265.0,456.0,191.0,109.0,63.0,865.0,170.0,200.0,270.0,470.0,2,2010-04-01,Coffee,Columbian,Regular,217-2-2010-04-01
202,217,Illinois,Central,Major Market,150.0,222.0,376.0,154.0,72.0,49.0,833.0,170.0,160.0,230.0,390.0,3,2010-07-01,Coffee,Decaf Irish Cream,Decaf,217-3-2010-07-01
203,217,Illinois,Central,Major Market,136.0,139.0,262.0,95.0,55.0,30.0,608.0,100.0,100.0,140.0,240.0,3,2011-01-01,Coffee,Decaf Irish Cream,Decaf,217-3-2011-01-01
204,217,Illinois,Central,Major Market,220.0,335.0,587.0,252.0,115.0,83.0,1316.0,280.0,290.0,400.0,690.0,5,2010-04-01,Espresso,Caffe Mocha,Regular,217-5-2010-04-01
205,217,Illinois,Central,Major Market,313.0,324.0,604.0,243.0,113.0,80.0,1260.0,260.0,280.0,380.0,660.0,5,2011-03-01,Espresso,Caffe Mocha,Regular,217-5-2011-03-01
206,217,Illinois,Central,Major Market,149.0,239.0,478.0,239.0,90.0,66.0,1464.0,200.0,270.0,290.0,560.0,6,2010-04-01,Espresso,Decaf Espresso,Decaf,217-6-2010-04-01
207,217,Illinois,Central,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,584.0,60.0,70.0,90.0,160.0,9,2010-05-01,Herbal Tea,Lemon,Decaf,217-9-2010-05-01
208,217,Illinois,Central,Major Market,53.0,80.0,134.0,54.0,27.0,15.0,456.0,50.0,40.0,70.0,110.0,11,2010-01-01,Tea,Darjeeling,Regular,217-11-2010-01-01
209,217,Illinois,Central,Major Market,105.0,145.0,245.0,100.0,40.0,28.0,598.0,100.0,80.0,130.0,210.0,11,2010-08-01,Tea,Darjeeling,Regular,217-11-2010-08-01
210,217,Illinois,Central,Major Market,78.0,111.0,187.0,76.0,33.0,21.0,580.0,80.0,50.0,80.0,130.0,11,2010-10-01,Tea,Darjeeling,Regular,217-11-2010-10-01
211,217,Illinois,Central,Major Market,83.0,80.0,150.0,54.0,28.0,15.0,456.0,50.0,40.0,70.0,110.0,11,2011-01-01,Tea,Darjeeling,Regular,217-11-2011-01-01
212,224,Illinois,Central,Major Market,225.0,271.0,463.0,196.0,100.0,64.0,1167.0,190.0,200.0,290.0,490.0,2,2011-08-01,Coffee,Columbian,Regular,224-2-2011-08-01
213,224,Illinois,Central,Major Market,259.0,387.0,678.0,291.0,128.0,96.0,1742.0,340.0,330.0,470.0,800.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,224-5-2010-07-01
214,224,Illinois,Central,Major Market,196.0,304.0,532.0,228.0,108.0,75.0,1691.0,290.0,290.0,390.0,680.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,224-5-2010-11-01
215,224,Illinois,Central,Major Market,91.0,126.0,213.0,87.0,35.0,24.0,756.0,90.0,70.0,110.0,180.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,224-8-2010-03-01
216,224,Illinois,Central,Major Market,95.0,132.0,223.0,91.0,37.0,25.0,777.0,100.0,70.0,120.0,190.0,8,2010-04-01,Herbal Tea,Chamomile,Decaf,224-8-2010-04-01
217,224,Illinois,Central,Major Market,62.0,100.0,178.0,78.0,38.0,25.0,593.0,60.0,60.0,90.0,150.0,9,2010-04-01,Herbal Tea,Lemon,Decaf,224-9-2010-04-01
218,224,Illinois,Central,Major Market,157.0,139.0,262.0,95.0,40.0,26.0,821.0,100.0,80.0,120.0,200.0,10,2011-01-01,Herbal Tea,Mint,Decaf,224-10-2011-01-01
219,225,Louisiana,South,Small Market,30.0,51.0,85.0,34.0,21.0,9.0,777.0,50.0,40.0,60.0,100.0,2,2010-01-01,Coffee,Columbian,Regular,225-2-2010-01-01
220,225,Louisiana,South,Small Market,29.0,49.0,82.0,33.0,20.0,9.0,768.0,50.0,40.0,60.0,100.0,2,2010-03-01,Coffee,Columbian,Regular,225-2-2010-03-01
221,225,Louisiana,South,Small Market,47.0,71.0,119.0,48.0,24.0,13.0,829.0,80.0,70.0,90.0,160.0,2,2010-10-01,Coffee,Columbian,Regular,225-2-2010-10-01
222,225,Louisiana,South,Small Market,44.0,68.0,115.0,47.0,24.0,13.0,834.0,60.0,50.0,80.0,130.0,2,2010-11-01,Coffee,Columbian,Regular,225-2-2010-11-01
223,225,Louisiana,South,Small Market,45.0,51.0,92.0,35.0,21.0,9.0,776.0,50.0,40.0,60.0,100.0,2,2011-04-01,Coffee,Columbian,Regular,225-2-2011-04-01
224,225,Louisiana,South,Small Market,55.0,64.0,106.0,43.0,22.0,12.0,822.0,60.0,50.0,80.0,130.0,2,2011-06-01,Coffee,Columbian,Regular,225-2-2011-06-01
225,225,Louisiana,South,Small Market,45.0,70.0,118.0,48.0,25.0,13.0,851.0,80.0,70.0,90.0,160.0,3,2010-10-01,Coffee,Decaf Irish Cream,Decaf,225-3-2010-10-01
226,225,Louisiana,South,Small Market,31.0,51.0,85.0,34.0,20.0,9.0,863.0,50.0,40.0,60.0,100.0,3,2010-12-01,Coffee,Decaf Irish Cream,Decaf,225-3-2010-12-01
227,225,Louisiana,South,Small Market,80.0,85.0,143.0,59.0,25.0,16.0,842.0,90.0,70.0,110.0,180.0,3,2011-06-01,Coffee,Decaf Irish Cream,Decaf,225-3-2011-06-01
228,225,Louisiana,South,Small Market,45.0,84.0,133.0,49.0,39.0,15.0,342.0,50.0,40.0,70.0,110.0,5,2010-04-01,Espresso,Caffe Mocha,Regular,225-5-2010-04-01
229,225,Louisiana,South,Small Market,44.0,82.0,130.0,48.0,38.0,14.0,351.0,50.0,40.0,70.0,110.0,5,2010-05-01,Espresso,Caffe Mocha,Regular,225-5-2010-05-01
230,225,Louisiana,South,Small Market,41.0,78.0,125.0,47.0,37.0,14.0,371.0,40.0,40.0,60.0,100.0,5,2010-06-01,Espresso,Caffe Mocha,Regular,225-5-2010-06-01
231,225,Louisiana,South,Small Market,30.0,65.0,104.0,39.0,35.0,12.0,380.0,30.0,30.0,50.0,80.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,225-5-2010-07-01
232,225,Louisiana,South,Small Market,49.0,88.0,141.0,53.0,39.0,16.0,321.0,30.0,40.0,60.0,100.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,225-5-2010-11-01
233,225,Louisiana,South,Small Market,109.0,113.0,201.0,67.0,45.0,20.0,400.0,80.0,50.0,100.0,150.0,5,2011-01-01,Espresso,Caffe Mocha,Regular,225-5-2011-01-01
234,225,Louisiana,South,Small Market,96.0,109.0,185.0,65.0,44.0,20.0,372.0,70.0,50.0,90.0,140.0,5,2011-02-01,Espresso,Caffe Mocha,Regular,225-5-2011-02-01
235,225,Louisiana,South,Small Market,86.0,99.0,169.0,60.0,41.0,18.0,329.0,70.0,30.0,70.0,100.0,5,2011-10-01,Espresso,Caffe Mocha,Regular,225-5-2011-10-01
236,225,Louisiana,South,Small Market,46.0,66.0,114.0,41.0,35.0,12.0,320.0,20.0,30.0,50.0,80.0,5,2011-12-01,Espresso,Caffe Mocha,Regular,225-5-2011-12-01
237,225,Louisiana,South,Small Market,31.0,68.0,114.0,46.0,37.0,14.0,388.0,40.0,30.0,60.0,90.0,6,2010-04-01,Espresso,Decaf Espresso,Decaf,225-6-2010-04-01
238,225,Louisiana,South,Small Market,21.0,54.0,90.0,36.0,33.0,11.0,462.0,20.0,30.0,40.0,70.0,6,2010-07-01,Espresso,Decaf Espresso,Decaf,225-6-2010-07-01
239,225,Louisiana,South,Small Market,34.0,71.0,120.0,49.0,37.0,15.0,454.0,30.0,30.0,60.0,90.0,6,2010-11-01,Espresso,Decaf Espresso,Decaf,225-6-2010-11-01
240,225,Louisiana,South,Small Market,27.0,63.0,106.0,43.0,36.0,13.0,466.0,20.0,30.0,50.0,80.0,6,2010-12-01,Espresso,Decaf Espresso,Decaf,225-6-2010-12-01
241,225,Louisiana,South,Small Market,39.0,65.0,109.0,45.0,34.0,14.0,410.0,40.0,30.0,60.0,90.0,6,2011-05-01,Espresso,Decaf Espresso,Decaf,225-6-2011-05-01
242,225,Louisiana,South,Small Market,32.0,59.0,98.0,40.0,33.0,12.0,443.0,30.0,30.0,50.0,80.0,6,2011-06-01,Espresso,Decaf Espresso,Decaf,225-6-2011-06-01
243,225,Louisiana,South,Small Market,29.0,54.0,89.0,36.0,31.0,11.0,462.0,20.0,30.0,40.0,70.0,6,2011-07-01,Espresso,Decaf Espresso,Decaf,225-6-2011-07-01
244,225,Louisiana,South,Small Market,36.0,63.0,111.0,48.0,27.0,15.0,593.0,40.0,40.0,60.0,100.0,8,2010-06-01,Herbal Tea,Chamomile,Decaf,225-8-2010-06-01
245,225,Louisiana,South,Small Market,87.0,133.0,236.0,103.0,46.0,33.0,564.0,110.0,80.0,130.0,210.0,8,2010-10-01,Herbal Tea,Chamomile,Decaf,225-8-2010-10-01
246,225,Louisiana,South,Small Market,77.0,120.0,214.0,94.0,43.0,31.0,540.0,70.0,80.0,110.0,190.0,8,2010-12-01,Herbal Tea,Chamomile,Decaf,225-8-2010-12-01
247,225,Louisiana,South,Small Market,42.0,107.0,193.0,86.0,65.0,32.0,484.0,40.0,80.0,100.0,180.0,9,2010-02-01,Herbal Tea,Lemon,Decaf,225-9-2010-02-01
248,225,Louisiana,South,Small Market,25.0,83.0,150.0,67.0,58.0,25.0,599.0,30.0,60.0,80.0,140.0,9,2010-09-01,Herbal Tea,Lemon,Decaf,225-9-2010-09-01
249,225,Louisiana,South,Small Market,39.0,88.0,159.0,72.0,56.0,27.0,606.0,40.0,60.0,90.0,150.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,225-9-2011-08-01
250,225,Louisiana,South,Small Market,50.0,98.0,189.0,79.0,64.0,30.0,593.0,60.0,60.0,90.0,150.0,9,2011-10-01,Herbal Tea,Lemon,Decaf,225-9-2011-10-01
251,225,Louisiana,South,Small Market,1.0,87.0,160.0,63.0,86.0,57.0,187.0,0.0,50.0,70.0,120.0,4,2011-03-01,Espresso,Caffe Latte,Regular,225-4-2011-03-01
252,225,Louisiana,South,Small Market,-4.0,75.0,127.0,53.0,73.0,48.0,-267.0,10.0,40.0,70.0,110.0,4,2011-06-01,Espresso,Caffe Latte,Regular,225-4-2011-06-01
253,225,Louisiana,South,Small Market,-8.0,66.0,112.0,47.0,67.0,42.0,-395.0,0.0,40.0,50.0,90.0,4,2011-07-01,Espresso,Caffe Latte,Regular,225-4-2011-07-01
254,225,Louisiana,South,Small Market,-4.0,76.0,140.0,55.0,79.0,49.0,-1053.0,0.0,40.0,60.0,100.0,4,2011-12-01,Espresso,Caffe Latte,Regular,225-4-2011-12-01
255,234,Ohio,Central,Major Market,19.0,62.0,108.0,46.0,43.0,15.0,415.0,40.0,40.0,70.0,110.0,1,2010-08-01,Coffee,Amaretto,Regular,234-1-2010-08-01
256,234,Ohio,Central,Major Market,49.0,79.0,147.0,59.0,46.0,19.0,411.0,50.0,50.0,80.0,130.0,1,2011-11-01,Coffee,Amaretto,Regular,234-1-2011-11-01
257,234,Ohio,Central,Major Market,43.0,73.0,135.0,54.0,44.0,17.0,424.0,40.0,50.0,70.0,120.0,1,2011-12-01,Coffee,Amaretto,Regular,234-1-2011-12-01
258,234,Ohio,Central,Major Market,19.0,51.0,85.0,34.0,32.0,10.0,428.0,30.0,30.0,50.0,80.0,2,2010-08-01,Coffee,Columbian,Regular,234-2-2010-08-01
259,234,Ohio,Central,Major Market,33.0,61.0,102.0,42.0,34.0,13.0,384.0,30.0,40.0,60.0,100.0,2,2011-05-01,Coffee,Columbian,Regular,234-2-2011-05-01
260,234,Ohio,Central,Major Market,26.0,55.0,92.0,38.0,33.0,12.0,414.0,20.0,40.0,50.0,90.0,2,2011-06-01,Coffee,Columbian,Regular,234-2-2011-06-01
261,234,Ohio,Central,Major Market,25.0,51.0,84.0,34.0,31.0,10.0,432.0,30.0,30.0,50.0,80.0,2,2011-07-01,Coffee,Columbian,Regular,234-2-2011-07-01
262,234,Ohio,Central,Major Market,47.0,68.0,121.0,46.0,36.0,14.0,424.0,40.0,40.0,70.0,110.0,2,2011-11-01,Coffee,Columbian,Regular,234-2-2011-11-01
263,234,Ohio,Central,Major Market,-3.0,74.0,126.0,52.0,77.0,47.0,509.0,20.0,50.0,80.0,130.0,3,2010-09-01,Coffee,Decaf Irish Cream,Decaf,234-3-2010-09-01
264,234,Ohio,Central,Major Market,-3.0,75.0,127.0,53.0,72.0,48.0,458.0,20.0,50.0,80.0,130.0,3,2011-05-01,Coffee,Decaf Irish Cream,Decaf,234-3-2011-05-01
265,234,Ohio,Central,Major Market,-8.0,63.0,106.0,44.0,64.0,40.0,496.0,20.0,40.0,70.0,110.0,3,2011-06-01,Coffee,Decaf Irish Cream,Decaf,234-3-2011-06-01
266,234,Ohio,Central,Major Market,-7.0,71.0,130.0,51.0,76.0,46.0,503.0,30.0,40.0,70.0,110.0,3,2011-10-01,Coffee,Decaf Irish Cream,Decaf,234-3-2011-10-01
267,234,Ohio,Central,Major Market,98.0,170.0,340.0,170.0,72.0,47.0,1073.0,140.0,190.0,210.0,400.0,5,2010-02-01,Espresso,Caffe Mocha,Regular,234-5-2010-02-01
268,234,Ohio,Central,Major Market,154.0,171.0,382.0,170.0,76.0,47.0,1091.0,140.0,190.0,210.0,400.0,5,2011-01-01,Espresso,Caffe Mocha,Regular,234-5-2011-01-01
269,234,Ohio,Central,Major Market,159.0,182.0,387.0,181.0,75.0,50.0,1283.0,170.0,230.0,230.0,460.0,5,2011-11-01,Espresso,Caffe Mocha,Regular,234-5-2011-11-01
270,234,Ohio,Central,Major Market,15.0,71.0,129.0,58.0,56.0,22.0,325.0,40.0,60.0,90.0,150.0,6,2010-03-01,Espresso,Decaf Espresso,Decaf,234-6-2010-03-01
271,234,Ohio,Central,Major Market,15.0,32.0,53.0,21.0,17.0,5.0,449.0,30.0,10.0,30.0,40.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,234-8-2010-03-01
272,234,Ohio,Central,Major Market,22.0,32.0,56.0,21.0,17.0,5.0,449.0,30.0,10.0,30.0,40.0,8,2011-03-01,Herbal Tea,Chamomile,Decaf,234-8-2011-03-01
273,234,Ohio,Central,Major Market,24.0,32.0,56.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,8,2011-04-01,Herbal Tea,Chamomile,Decaf,234-8-2011-04-01
274,234,Ohio,Central,Major Market,79.0,141.0,235.0,94.0,62.0,31.0,697.0,70.0,80.0,120.0,200.0,11,2010-05-01,Tea,Darjeeling,Regular,234-11-2010-05-01
275,234,Ohio,Central,Major Market,103.0,172.0,286.0,114.0,69.0,37.0,810.0,100.0,90.0,160.0,250.0,11,2010-08-01,Tea,Darjeeling,Regular,234-11-2010-08-01
276,234,Ohio,Central,Major Market,65.0,123.0,205.0,82.0,58.0,27.0,788.0,60.0,50.0,90.0,140.0,11,2010-10-01,Tea,Darjeeling,Regular,234-11-2010-10-01
277,234,Ohio,Central,Major Market,144.0,155.0,285.0,112.0,58.0,34.0,502.0,90.0,90.0,140.0,230.0,12,2011-04-01,Tea,Earl Grey,Regular,234-12-2011-04-01
278,234,Ohio,Central,Major Market,120.0,134.0,245.0,96.0,53.0,29.0,666.0,80.0,80.0,120.0,200.0,12,2011-09-01,Tea,Earl Grey,Regular,234-12-2011-09-01
279,239,Florida,East,Major Market,52.0,77.0,130.0,53.0,25.0,14.0,803.0,70.0,50.0,90.0,140.0,13,2010-05-01,Tea,Green Tea,Regular,239-13-2010-05-01
280,239,Florida,East,Major Market,44.0,48.0,91.0,33.0,21.0,9.0,777.0,40.0,30.0,50.0,80.0,13,2011-01-01,Tea,Green Tea,Regular,239-13-2011-01-01
281,239,Florida,East,Major Market,80.0,85.0,143.0,59.0,25.0,16.0,842.0,70.0,60.0,90.0,150.0,13,2011-06-01,Tea,Green Tea,Regular,239-13-2011-06-01
282,239,Florida,East,Major Market,80.0,85.0,143.0,59.0,25.0,16.0,870.0,70.0,60.0,90.0,150.0,13,2011-07-01,Tea,Green Tea,Regular,239-13-2011-07-01
283,239,Florida,East,Major Market,9.0,111.0,190.0,79.0,102.0,72.0,551.0,30.0,70.0,110.0,180.0,5,2010-01-01,Espresso,Caffe Mocha,Regular,239-5-2010-01-01
